source_code,source_text,target_code,target_text
pt-PT,"<p>Pair text with an image to focus on your chosen product, collection, or blog post. Add details on availability, style, or even provide a review.</p>",it,"<p>Abbina il testo a un'immagine per concentrarti sul prodotto, sulla collezione o sul post del blog che hai scelto. Aggiungi dettagli su disponibilità, stile o fornisci anche una recensione.</p>"
pt-PT,<p>Add your store address or<br/>your store hours</p>,it,<p>Aggiungi l'indirizzo del tuo negozio o<br/>gli orari del negozio</p>
pt-PT,Our Stores,it,I nostri negozi
pt-PT,Store location,it,Posizione del negozio
pt-PT,<p>Add your store address or<br/>your store hours</p>,it,<p>Aggiungi l'indirizzo del tuo negozio o<br/>gli orari del negozio</p>
pt-PT,Get Directions,it,Ottieni indicazioni stradali
pt-PT,Store location,it,Posizione del negozio
pt-PT,<p>Add your store address or<br/>your store hours</p>,it,<p>Aggiungi l'indirizzo del tuo negozio o<br/>gli orari del negozio</p>
pt-PT,Get Directions,it,Ottieni indicazioni stradali
pt-PT,Store location,it,Posizione del negozio
pt-PT,<p>Add your store address or<br/>your store hours</p>,it,<p>Aggiungi l'indirizzo del tuo negozio o<br/>gli orari del negozio</p>
pt-PT,Get Directions,it,Ottieni indicazioni stradali
pt-PT,Heading,it,Intestazione
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",it,"<p>Concentrati sulle tue prossime vendite. Aggiungi dettagli su disponibilità, stile o fornisci anche una recensione.</p>"
pt-PT,Shop Now,it,Acquista ora
pt-PT,Heading,it,Intestazione
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",it,"<p>Concentrati sulle tue prossime vendite. Aggiungi dettagli su disponibilità, stile o fornisci anche una recensione.</p>"
pt-PT,Say Hello,it,Salutami
pt-PT,Entra em Contacto,it,Mettiti in contatto
pt-PT,<p>Através do formulário ou por e-mail. <strong>Estamos aqui!</strong></p>,it,<p>Tramite il modulo o via email. <strong>Siamo qui!</strong></p>
pt-PT,<h3>Better With Us</h3>,it,<h3>Meglio con noi</h3>
pt-PT,"<p>Rua Filarmónica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>",it,"<p>Rua Filarmonica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>"
pt-PT,<p></p><h3><strong>Fala connosco!</strong></h3>,it,<p></p><h3><strong>Fala connosco!</strong></h3>
pt-PT,"<p>Envia-nos as tuas dúvidas, críticas e elogios. :)</p>",it,"<p>Inviaci domande, critiche e complimenti. :)</p>"
pt-PT,Torrada com Sal,it,Pane tostato con sale
pt-PT,Natural,it,Naturale
pt-PT,Torrada,it,Pane abbrustolito
pt-PT,Mel e Sal Marinho,it,Miele e sale marino
pt-PT,Fudge Caramelo Inglês,it,Fudge al caramello inglese
pt-PT,Alecrim e Sal,it,Rosmarino e Sale
pt-PT,Caril,it,Curry
pt-PT,Regenerativas e sustentáveis,it,Rigenerativo e sostenibile
pt-PT,"<p>Nossa paixão pela <strong>agricultura sustentável</strong> nos levou a focar em <strong>amêndoas premium regenerativas</strong>, que são colhidas e processadas com muito carinho e cuidado em <strong>nossas próprias fazendas.</strong></p>",it,"<p>La nostra passione per l'<strong>agricoltura sostenibile</strong> ci ha portato a concentrarci sulle <strong>mandorle rigenerative premium</strong>, che vengono raccolte e lavorate con grande cura e cura nelle <strong>nostre fattorie.</strong></p>"
pt-PT,Produzidas em Portugal,it,Prodotto in Portogallo
pt-PT,"<p>Espalhadas por <strong>1.300 hectares </strong>de terra em <strong>6 propriedades</strong> nos municípios de Fundão e Idanha-a-Nova, em <strong>Portugal</strong>, utilizamos técnicas avançadas de <strong>agricultura de precisão</strong>, juntamente com práticas de <strong>responsabilidade social</strong>, para garantir que todos se beneficiem!</p>",it,"<p>Distribuiti su <strong>1.300 ettari</strong> di terreno in <strong>6 proprietà</strong> nei comuni di Fundão e Idanha-a-Nova, in <strong>Portogallo</strong>, utilizziamo tecniche avanzate di <strong>agricoltura di precisione</strong>, insieme a pratiche di <strong>responsabilità sociale</strong>, per garantire a tutti benefici!</p>"
pt-PT,O seu snack perfeito,it,Il tuo spuntino perfetto
pt-PT,"<p>Queremos levar a experiência de saborear amêndoas a novos patamares com a nossa marca <strong>BETTER WITH. </strong>Apresentamos uma combinação irresistível de nutrição saudável e satisfação pura, utilizando amêndoas premium do Mediterrâneo e uma variedade incrível de sabores artesanais que são verdadeiramente tentadores.</p>",it,"<p>Vogliamo portare l'esperienza di gustare le mandorle a nuovi livelli con il nostro marchio <strong>BETTER WITH. </strong>Presentiamo un'irresistibile combinazione di alimentazione sana e pura soddisfazione, utilizzando mandorle mediterranee di prima qualità e un'incredibile varietà di sapori artigianali davvero allettanti.</p>"
pt-PT,Size,it,Misurare
pt-PT,Sizing guide,it,Guida alle taglie
pt-PT,➜ Ingredientes,it,➜ Ingredienti
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,it,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>
pt-PT,★ Informação Nutricional,it,★ Informazioni nutrizionali
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},it,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,it,♥ Origine e varietà
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Soleta</p>",it,"<p>Origine: Beira Interior, Portogallo<br/>Varietà: Soleta</p>"
pt-PT,❗ Alergénios e Informações Importantes,it,❗Allergeni e informazioni importanti
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},it,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,it,⛟ Consegna e Spedizione
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,it,<p>Spedizione entro 2 giorni lavorativi. Spedizione gratuita per acquisti superiori a € 25.</p>
pt-PT,Combina com,it,Si combina con
pt-PT,Também pode gostar,it,Potrebbe piacerti anche
pt-PT,Size,it,Misurare
pt-PT,Sizing guide,it,Guida alle taglie
pt-PT,Pode gostar também,it,Potrebbe piacerti anche
pt-PT,Size,it,Misurare
pt-PT,Sizing guide,it,Guida alle taglie
pt-PT,Size,it,Misurare
pt-PT,Sizing guide,it,Guida alle taglie
pt-PT,➜ Ingredientes,it,➜ Ingredienti
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,it,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>
pt-PT,★ Informação Nutricional,it,★ Informazioni nutrizionali
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},it,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,it,♥ Origine e varietà
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Amêndoa Mediterrânica</p>",it,"<p>Origine: Beira Interior, Portogallo<br/>Varietà: mandorla mediterranea</p>"
pt-PT,❗ Alergénios e Informações Importantes,it,❗Allergeni e informazioni importanti
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},it,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,it,⛟ Consegna e Spedizione
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,it,<p>Spedizione entro 2 giorni lavorativi. Spedizione gratuita per acquisti superiori a € 25.</p>
pt-PT,Combina com,it,Si combina con
pt-PT,Também pode gostar,it,Potrebbe piacerti anche
pt-PT,Fica a par de todas as novidades e promoções,it,Rimani aggiornato su tutte le novità e promozioni
pt-PT,<p>Sê o primeiro a saber!</p>,it,<p>Sii il primo a saperlo!</p>
pt-PT,Portugal.,it,Portogallo.
pt-PT,Inscreva-se e receba novidades e promoções:,it,Iscriviti e ricevi novità e promozioni:
pt-PT,BETTER WITH ALMONDS,it,MEGLIO CON LE MANDORLE
pt-PT,"<p>Rua Filarmónica Idanhense, 68, 6060-188 </p><p>Idanha-a-Nova,  Portugal</p>",it,"<p>Rua Filarmonica Idanhense, 68, 6060-188 </p><p>Idanha-a-Nova, Portogallo</p>"
pt-PT,Contacto,it,Contatto
pt-PT,<p>hello@betterwithalmonds.com</p>,it,<p>ciao@betterwithalmonds.com</p>
pt-PT,Formulário de Contacto,it,Modulo di contatto
pt-PT,PRODUTOS,it,PRODOTTI
pt-PT,Livro de Reclamações,it,Libro dei reclami
pt-PT,Livro de Reclamações Eletrónico,it,Libro elettronico dei reclami
pt-PT,Portes grátis em todas as subscrições e em compras únicas acima de 30€,it,Spedizione gratuita su tutti gli abbonamenti e acquisti singoli superiori a 30€
pt-PT,30,it,30
pt-PT,"<p>Utilizamos cookies para melhorar a sua experiência no nosso site. Ao continuar navegando, você concorda com o uso de cookies. <a href=""/policies/privacy-policy"" target=""_blank"" title=""Privacy Policy"">Política de privacidade.</a></p>",it,"<p>Utilizziamo i cookie per migliorare la tua esperienza sul nostro sito web. Continuando la navigazione acconsenti all'utilizzo dei cookie. <a href=""/policies/privacy-policy"" target=""_blank"" title=""Informativa sulla privacy"">Informativa sulla privacy.</a></p>"
pt-PT,https://facebook.com/betterwithalmonds,it,https://facebook.com/betterwithalmonds
pt-PT,https://instagram.com/betterwithalmonds,it,https://instagram.com/betterwithalmonds
pt-PT,https://youtube.com/betterwithalmonds,it,https://youtube.com/betterwithalmonds
pt-PT,All rights reserved.,it,Tutti i diritti riservati.
pt-PT,Welcome to our store,it,Benvenuti nel nostro negozio
pt-PT,View all,it,Visualizza tutto
pt-PT,Load more,it,Carica di più
pt-PT,Verified buyer,it,Acquirente verificato
pt-PT,Show more,it,Mostra di più
pt-PT,Search,it,Ricerca
pt-PT,Recent searches,it,Ricerche recenti
pt-PT,Popular searches,it,Ricerche popolari
pt-PT,Popular items,it,Articoli popolari
pt-PT,Suggestions,it,Suggerimenti
pt-PT,Products,it,Prodotti
pt-PT,Pages,it,Pagine
pt-PT,Search for “{{ terms }}”,it,"Cerca ""{{ terms }}"""
pt-PT,Your cart is empty,it,Il tuo carrello è vuoto
pt-PT,Continue shopping,it,Continua a fare acquisti
pt-PT,Cart,it,Carrello
pt-PT,Estimated total,it,Totale stimato
pt-PT,Check out,it,Guardare
pt-PT,View cart,it,Visualizza carrello
pt-PT,View product,it,Visualizza il prodotto
pt-PT,On,it,SU
pt-PT,By,it,Di
pt-PT,View more,it,Visualizza altro
pt-PT,Clear all,it,Cancella tutto
pt-PT,To,it,A
pt-PT,Sort by:,it,Ordina per:
pt-PT,{{ product_count }} product found,it,{{ product_count }} prodotto trovato
pt-PT,{{ product_count }} products found,it,{{ product_count }} prodotti trovati
pt-PT,{{ product_count }} product,it,{{ product_count }} prodotto
pt-PT,{{ product_count }} products,it,{{ product_count }} prodotti
pt-PT,Load more,it,Carica di più
pt-PT,Search results,it,Risultati della ricerca
pt-PT,Search,it,Ricerca
pt-PT,"Found {{ count }} result for ""{{ terms }}""",it,"Trovato {{ count }} risultato per ""{{ terms }}"""
pt-PT,"Found {{ count }} results for ""{{ terms }}""",it,"Trovato {{ count }} risultati per ""{{ terms }}"""
pt-PT,Sort by:,it,Ordina per:
pt-PT,No results could be found. Please try again with a different query.,it,Nessun risultato trovato. Riprova con una query diversa.
pt-PT,Blog,it,Blog
pt-PT,Page,it,Pagina
pt-PT,Next,it,Prossimo
pt-PT,Previous,it,Precedente
pt-PT,{{ count }} comment,it,{{ count }} commento
pt-PT,{{ count }} comments,it,{{ count }} commenti
pt-PT,Leave a comment,it,Lascia un commento
pt-PT,Your email address will not be published,it,Il tuo indirizzo email non verrà pubblicato
pt-PT,"Please note, comments need to be approved before they are published.",it,Tieni presente che i commenti devono essere approvati prima di essere pubblicati.
pt-PT,Name,it,Nome
pt-PT,Email,it,E-mail
pt-PT,Message,it,Messaggio
pt-PT,Post comment,it,Pubblica un commento
pt-PT,Error: An issue has occurred!,it,Errore: si è verificato un problema!
pt-PT,Your comment was posted successfully! Thank you!,it,Il tuo commento è stato pubblicato con successo! Grazie!
pt-PT,"Your comment was posted successfully. We will publish it in a little while, as our blog is moderated.",it,"Il tuo commento è stato pubblicato con successo. Lo pubblicheremo tra poco, poiché il nostro blog è moderato."
pt-PT,Subscribe,it,Iscriviti
pt-PT,Copy,it,Copia
pt-PT,Copy Discount,it,Sconto copia
pt-PT,Copied Discount,it,Sconto copiato
pt-PT,Send message,it,Invia messaggio
pt-PT,Name,it,Nome
pt-PT,Message,it,Messaggio
pt-PT,Enter your email,it,Inserisci la tua email
pt-PT,Your email,it,La tua email
pt-PT,{{ field }} is required,it,{{ field }} è obbligatorio
pt-PT,{{ field }} is invalid,it,{{ field }} non è valido
pt-PT,"An error occurred, please check the information and resubmit.",it,"Si è verificato un errore, controlla le informazioni e invia nuovamente."
pt-PT,Thanks for contacting us. We'll get back to you as soon as possible.,it,Grazie per averci contattato. Ti risponderemo il prima possibile.
pt-PT,Thanks for subscribing,it,Grazie per esserti iscritto
pt-PT,Email,it,E-mail
pt-PT,Password,it,Password
pt-PT,Login,it,Login
pt-PT,Forgot your password?,it,Hai dimenticato la password?
pt-PT,Sign in,it,Registrazione
pt-PT,Don't have account?,it,Non hai un account?
pt-PT,Sign up,it,Iscrizione
pt-PT,Reset your password,it,Reimposta la tua password
pt-PT,We will send you an email to reset your password,it,Ti invieremo un'e-mail per reimpostare la password
pt-PT,Submit,it,Invia
pt-PT,We've sent you an email with a link to update your password.,it,Ti abbiamo inviato un'e-mail con un collegamento per aggiornare la tua password.
pt-PT,No account found with that email.,it,Nessun account trovato con quell'e-mail.
pt-PT,First name,it,Nome di battesimo
pt-PT,Last name,it,Cognome
pt-PT,Create account,it,Creare un account
pt-PT,Already has an account?,it,Hai già un account?
pt-PT,Add to cart,it,Aggiungi al carrello
pt-PT,Buy it now,it,Compralo Subito
pt-PT,Quantity,it,Quantità
pt-PT,Product type,it,Tipo di prodotto
pt-PT,Vendor,it,Venditore
pt-PT,Collections,it,Collezioni
pt-PT,Tags,it,Tag
pt-PT,I want to send this as a gift,it,Voglio inviarlo come regalo
pt-PT,200 characters max,it,200 caratteri massimo
pt-PT,Send on(optional),it,Invia (facoltativo)
pt-PT,in cart,it,nel carrello
pt-PT,{{ cart_qty }} in cart,it,{{ cart_qty }} nel carrello
pt-PT,All,it,Tutto
pt-PT,item is already added to cart!,it,l'articolo è già aggiunto al carrello!
pt-PT,items are already added to cart!,it,gli articoli sono già aggiunti al carrello!
pt-PT,item is in cart!,it,l'articolo è nel carrello!
pt-PT,items are in cart!,it,gli articoli sono nel carrello!
pt-PT,You can't add more,it,Non puoi aggiungere altro
pt-PT,to the cart,it,al carrello
pt-PT,Cart added,it,Carrello aggiunto
pt-PT,Add cart failed,it,Aggiunta del carrello non riuscita
pt-PT,Sold out,it,Esaurito
pt-PT,Sale {{ sale_percent }},it,Saldi {{ sale_percent }}
pt-PT,Sale,it,Vendita
pt-PT,No products,it,Nessun prodotto
pt-PT,From {{ price }},it,A partire da {{ price }}
pt-PT,Unit price,it,Prezzo unitario
pt-PT,per,it,per
pt-PT,Select options,it,Seleziona le opzioni
pt-PT,Total price,it,Prezzo totale
pt-PT,Add (<span class='item-bunble-selected'></span>) items to cart,it,Aggiungi (<span class='item-bunble-selected'></span>) articoli al carrello
pt-PT,Add all items to cart,it,Aggiungi tutti gli articoli al carrello
pt-PT,This item,it,Questo articolo
pt-PT,In stock,it,In magazzino
pt-PT,Low stock,it,Scorte basse
pt-PT,left,it,Sinistra
pt-PT,Low stock {{ quantity }} left,it,Stock rimanente di {{ quantity }} in esaurimento
pt-PT,Out of stock,it,Esaurito
pt-PT,Product link,it,Collegamento del prodotto
pt-PT,Name,it,Nome
pt-PT,Email,it,E-mail
pt-PT,Phone number,it,Numero di telefono
pt-PT,Question,it,Domanda
pt-PT,Submit question successfully,it,Invia la domanda con successo
pt-PT,Submit question failed,it,Invio della domanda non riuscito
pt-PT,Submit,it,Invia
pt-PT,"Taxes, discounts and <a href=""{{ link }}"">shipping</a> calculated at checkout",it,"Tasse, sconti e <a href=""{{ link }}"">spedizione</a> calcolati al momento del pagamento"
pt-PT,Tax included and shipping and discounts calculated at checkout,it,"Tasse incluse, spedizione e sconti calcolati al momento del pagamento"
pt-PT,"Tax included. <a href=""{{ link }}"">shipping</a> and discounts calculated at checkout.",it,"Tasse incluse. <a href=""{{ link }}"">spedizione</a> e sconti calcolati al momento del pagamento."
pt-PT,"Taxes, discounts and shipping calculated at checkout",it,"Tasse, sconti e spese di spedizione calcolati al momento del pagamento"
pt-PT,Save,it,Salva
pt-PT,Cancel,it,Cancellare
pt-PT,Note field is required,it,Il campo nota è obbligatorio
pt-PT,"An error occurred, please check the information and resubmit",it,"Si è verificato un errore, controlla le informazioni e invia nuovamente"
pt-PT,Product,it,Prodotto
pt-PT,Quantity,it,Quantità
pt-PT,Total,it,Totale
pt-PT,Your cart is empty,it,Il tuo carrello è vuoto
pt-PT,Your cart is currently empty. Discover exciting products on our Shop page,it,Il tuo carrello è attualmente vuoto. Scopri prodotti entusiasmanti sulla nostra pagina Shop
pt-PT,Back to shopping,it,Torniamo allo shopping
pt-PT,Your cart is empty,it,Il tuo carrello è vuoto
pt-PT,Your cart,it,Il tuo carrello
pt-PT,Continue shopping,it,Continua a fare acquisti
pt-PT,Your cart is currently empty. Discover exciting products on our Shop page,it,Il tuo carrello è attualmente vuoto. Scopri prodotti entusiasmanti sulla nostra pagina Shop
pt-PT,Have an account?,it,Hai un account?
pt-PT,"<a href=""{{ link }}"" class=""link underlined-link"">Log in</a> to check out faster.",it,"<a href=""{{ link }}"" class=""link underlined-link"">Accedi</a> per effettuare il pagamento più velocemente."
pt-PT,Decrease quantity for,it,Diminuire la quantità per
pt-PT,Increase quantity for,it,Aumenta la quantità per
pt-PT,Quantity for,it,Quantità per
pt-PT,Regular price,it,Prezzo normale
pt-PT,Sale price,it,Prezzo di vendita
pt-PT,Sale price,it,Prezzo di vendita
pt-PT,Add order note,it,Aggiungi nota sull'ordine
pt-PT,Estimated total,it,Totale stimato
pt-PT,Estimate shipping,it,Spedizione stimata
pt-PT,"Taxes, discounts and shipping calculated at checkout",it,"Tasse, sconti e spese di spedizione calcolati al momento del pagamento"
pt-PT,Remove {{ title }},it,Rimuovi {{ title }}
pt-PT,Estimate Shipping,it,Spedizione stimata
pt-PT,Country,it,Paese
pt-PT,Choose Country,it,Scegli Paese
pt-PT,Province,it,Provincia
pt-PT,Choose Province,it,Scegli Provincia
pt-PT,Enter a ZIP code,it,Inserisci un codice postale
pt-PT,Estimate,it,Stima
pt-PT,We found several shipping rates available for your address:,it,Abbiamo trovato diverse tariffe di spedizione disponibili per il tuo indirizzo:
pt-PT,There are several shipping rates for your address:,it,Esistono diverse tariffe di spedizione per il tuo indirizzo:
pt-PT,There are no shipping rates for your address.,it,Non sono previste tariffe di spedizione per il tuo indirizzo.
pt-PT,There are some errors:,it,Ci sono alcuni errori:
pt-PT,FREE,it,GRATUITO
pt-PT,Dashboard,it,Pannello di controllo
pt-PT,Address,it,Indirizzo
pt-PT,Wishlist,it,Lista dei desideri
pt-PT,Compare,it,Confrontare
pt-PT,Log out,it,Esci
pt-PT,Order history,it,Cronologia degli ordini
pt-PT,Order,it,Ordine
pt-PT,Date,it,Data
pt-PT,Payment status,it,Stato del pagamento
pt-PT,Fulfillment status,it,Stato di adempimento
pt-PT,Total,it,Totale
pt-PT,Account details,it,Dettagli del conto
pt-PT,default address,it,indirizzo predefinito
pt-PT,Cancel,it,Cancellare
pt-PT,Sign up,it,Iscrizione
pt-PT,Email,it,E-mail
pt-PT,Forgot your password?,it,Hai dimenticato la password?
pt-PT,Continue,it,Continuare
pt-PT,Continue as a guest,it,Continua come ospite
pt-PT,Password,it,Password
pt-PT,Login,it,Login
pt-PT,Sign in,it,Registrazione
pt-PT,Submit,it,Invia
pt-PT,Order {{ name }},it,Ordina {{ name }}
pt-PT,Placed on {{ date }},it,Inserito il {{ date }}
pt-PT,Order Cancelled on {{ date }},it,Ordine annullato il {{ date }}
pt-PT,Reason: {{ reason }},it,Motivo: {{ reason }}
pt-PT,Billing Address,it,Indirizzo di fatturazione
pt-PT,Payment Status,it,Stato del pagamento
pt-PT,Shipping Address,it,Indirizzo di spedizione
pt-PT,Fulfillment Status,it,Stato di adempimento
pt-PT,Discount,it,Sconto
pt-PT,Shipping,it,Spedizione
pt-PT,Tax,it,Tassare
pt-PT,Product,it,Prodotto
pt-PT,SKU,it,SKU
pt-PT,Price,it,Prezzo
pt-PT,Quantity,it,Quantità
pt-PT,Total,it,Totale
pt-PT,Refunded,it,Rimborsato
pt-PT,Fulfilled {{ date }},it,Eseguito il {{ date }}
pt-PT,Track shipment,it,Traccia la spedizione
pt-PT,Tracking link,it,Collegamento di monitoraggio
pt-PT,Carrier,it,Vettore
pt-PT,Tracking number,it,Numero di identificazione
pt-PT,Subtotal,it,Totale parziale
pt-PT,Duties,it,Doveri
pt-PT,Your address,it,Il tuo indirizzo
pt-PT,Your addresses,it,I tuoi indirizzi
pt-PT,default adderss,it,indirizzo predefinito
pt-PT,Add a new address,it,Aggiungi un nuovo indirizzo
pt-PT,Edit address,it,Modifica indirizzo
pt-PT,First name,it,Nome di battesimo
pt-PT,Last name,it,Cognome
pt-PT,Company,it,Azienda
pt-PT,Address 1,it,Indirizzo 1
pt-PT,Address 2,it,Indirizzo 2
pt-PT,City,it,Città
pt-PT,Country/region,it,Paese/regione
pt-PT,Province,it,Provincia
pt-PT,Postal/ZIP code,it,Codice postale/CAP
pt-PT,Phone,it,Telefono
pt-PT,Set as default address,it,Imposta come indirizzo predefinito
pt-PT,Add address,it,Aggiungi indirizzo
pt-PT,Update address,it,Aggiorna indirizzo
pt-PT,Cancel,it,Cancellare
pt-PT,Edit,it,Modificare
pt-PT,Delete,it,Eliminare
pt-PT,Are you sure you wish to delete this address?,it,Sei sicuro di voler eliminare questo indirizzo?
pt-PT,Error,it,Errore
pt-PT,Wrong password!,it,Password sbagliata!
pt-PT,Enter using password,it,Accedi utilizzando la password
pt-PT,Close,it,Vicino
pt-PT,Enter store using password:,it,Accedi al negozio utilizzando la password:
pt-PT,Your password,it,La tua password
pt-PT,Enter,it,Entra
pt-PT,"<span>Are you the store owner?</span> <a href=""/admin"" class=""link underlined-link"">Log in here</a>",it,"<span>Sei il proprietario del negozio?</span> <a href=""/admin"" class=""link underlined-link"">Accedi qui</a>"
pt-PT,Notify me,it,Avvisami
pt-PT,Add wishlist,it,Aggiungi lista dei desideri
pt-PT,Remove from wishlist,it,Rimuovi dalla lista dei desideri
pt-PT,Visit wishlist page,it,Visita la pagina della lista dei desideri
pt-PT,Add compare,it,Aggiungi confronta
pt-PT,Remove from compare,it,Rimuovi dal confronto
pt-PT,Visit compare page,it,Visita la pagina di confronto
pt-PT,Page not found,it,Pagina non trovata
pt-PT,Captcha,it,Captcha
pt-PT,Cart,it,Carrello
pt-PT,List collections,it,Elenca le raccolte
pt-PT,Account,it,Account
pt-PT,Active accout,it,Conto attivo
pt-PT,Address,it,Indirizzo
pt-PT,Login,it,Login
pt-PT,Order,it,Ordine
pt-PT,Register,it,Registro
pt-PT,Reset password,it,Reimposta la password
pt-PT,Gift card,it,Carta regalo
pt-PT,Metaobject,it,Metaoggetto
pt-PT,Password,it,Password
pt-PT,Policy,it,Politica
pt-PT,Search,it,Ricerca
pt-PT,Wishlist is empty,it,La lista dei desideri è vuota
pt-PT,No items in your wishlist yet. Discover exciting products on our Shop page,it,Nessun articolo nella tua lista dei desideri ancora. Scopri prodotti entusiasmanti sulla nostra pagina Shop
pt-PT,Compare is empty,it,Il confronto è vuoto
pt-PT,Quick add,it,Aggiunta rapida
pt-PT,No items in your compare yet. Discover exciting products on our Shop page,it,Nessun articolo nel tuo confronto ancora. Scopri prodotti entusiasmanti sulla nostra pagina Shop
pt-PT,View all,it,Visualizza tutto
pt-PT,Load more,it,Carica di più
pt-PT,READ MORE,it,PER SAPERNE DI PIÙ
pt-PT,Copy link,it,Copia collegamento
pt-PT,Copied,it,Copiato
pt-PT,Facebook,it,Facebook
pt-PT,Twitter,it,Twitter
pt-PT,Pinterest,it,Pinterest
pt-PT,Tumblr,it,Tumblr
pt-PT,{{ field }} is required,it,{{ field }} è obbligatorio
pt-PT,{{ field }} is invalid,it,{{ field }} non è valido
pt-PT,is required,it,è obbligatorio
pt-PT,is invalid,it,non è valido
pt-PT,"An error occurred, please check the information and resubmit.",it,"Si è verificato un errore, controlla le informazioni e invia nuovamente."
pt-PT,Thanks for contacting us. We'll get back to you as soon as possible.,it,Grazie per averci contattato. Ti risponderemo il prima possibile.
pt-PT,Subscribe failed,it,Iscrizione non riuscita
pt-PT,Subscribe successes,it,Sottoscrivi i successi
pt-PT,Your name,it,Il tuo nome
pt-PT,Your email,it,La tua email
pt-PT,Your phone,it,Il tuo telefono
pt-PT,Your message,it,Il tuo messaggio
pt-PT,Example product title,it,Titolo del prodotto di esempio
pt-PT,Add to cart,it,Aggiungi al carrello
pt-PT,Cart added!,it,Carrello aggiunto!
pt-PT,Add cart failed,it,Aggiunta del carrello non riuscita
pt-PT,Sold out,it,Esaurito
pt-PT,Save {{ price }},it,Risparmia {{ price }}
pt-PT,No products,it,Nessun prodotto
pt-PT,From {{ price }},it,A partire da {{ price }}
pt-PT,Unit price,it,Prezzo unitario
pt-PT,per,it,per
pt-PT,Unavailable,it,Non disponibile
pt-PT,{{ option_value }} - Unavailable,it,{{ option_value }} - Non disponibile
pt-PT,Zero,it,Zero
pt-PT,{{ count }} review,it,{{ count }} recensione
pt-PT,{{ count }} reviews,it,{{ count }} recensioni
pt-PT,Quantity,it,Quantità
pt-PT,Quantity Input,it,Immissione della quantità
pt-PT,SKU,it,SKU
pt-PT,In stock,it,In magazzino
pt-PT,{{ quantity }} in stock,it,{{ quantity }} in magazzino
pt-PT,Low stock,it,Scorte basse
pt-PT,Low stock: {{ quantity }} left,it,Stock in esaurimento: {{ quantity }} rimanenti
pt-PT,Out of stock,it,Esaurito
pt-PT,In stock,it,In magazzino
pt-PT,Please adjust the following:,it,Si prega di modificare quanto segue:
pt-PT,I want to send this as a gift,it,Voglio inviarlo come regalo
pt-PT,Gift card recipient form expanded,it,Modulo del destinatario della carta regalo ampliato
pt-PT,Gift card recipient form collapsed,it,Il modulo del destinatario della carta regalo è compresso
pt-PT,Recipient email,it,E-mail del destinatario
pt-PT,Recipient email (optional),it,E-mail del destinatario (facoltativo)
pt-PT,Email,it,E-mail
pt-PT,Recipient name (optional),it,Nome del destinatario (facoltativo)
pt-PT,Name,it,Nome
pt-PT,Message (optional),it,Messaggio (facoltativo)
pt-PT,Message,it,Messaggio
pt-PT,{{ max_chars }} characters max,it,{{ max_chars }} caratteri max
pt-PT,YYYY-MM-DD,it,AAAA-MM-GG
pt-PT,Send on (optional),it,Invia (facoltativo)
pt-PT,Menu principal,it,Menù principale
pt-PT,Menu de rodapé,it,Menù a piè di pagina
pt-PT,Rodapé 2,it,Piè di pagina 2
pt-PT,Menu principal da conta de cliente,it,Menu principale dell'account cliente
pt-PT,Contacto,it,Contatto
pt-PT,Sabores,it,Sapori
pt-PT,Loja,it,Negozio
pt-PT,Sobre Nós,it,Chi siamo
pt-PT,Aviso Legal,it,Avviso legale
pt-PT,Política de Privacidade,it,politica sulla riservatezza
pt-PT,Política de Reembolso,it,Politica di rimborso
pt-PT,Política de Entrega,it,Politica di consegna
pt-PT,Home,it,Casa
pt-PT,Produtos,it,Prodotti
pt-PT,Subscrições,it,Abbonamenti
pt-PT,Orders,it,Ordini
pt-PT,Loja,it,Negozio
