source_code,source_text,target_code,target_text
pt-PT,Heading,fr,Titre
pt-PT,"<p>Pair text with an image to focus on your chosen product, collection, or blog post. Add details on availability, style, or even provide a review.</p>",fr,"<p>Associez du texte à une image pour vous concentrer sur le produit, la collection ou l'article de blog que vous avez choisi. Ajoutez des détails sur la disponibilité, le style ou même fournissez un avis.</p>"
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Our Stores,fr,Nos magasins
pt-PT,Store location,fr,Emplacement du magasin
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Get Directions,fr,Obtenir un itinéraire
pt-PT,Store location,fr,Emplacement du magasin
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Get Directions,fr,Obtenir un itinéraire
pt-PT,Store location,fr,Emplacement du magasin
pt-PT,<p>Add your store address or<br/>your store hours</p>,fr,<p>Ajoutez l'adresse de votre magasin ou<br/>les horaires de votre magasin</p>
pt-PT,Get Directions,fr,Obtenir un itinéraire
pt-PT,Heading,fr,Titre
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",fr,"<p>Concentrez-vous sur vos ventes à venir. Ajoutez des détails sur la disponibilité, le style ou même fournissez un avis.</p>"
pt-PT,Shop Now,fr,Achetez maintenant
pt-PT,Heading,fr,Titre
pt-PT,"<p>Focus on your upcoming sales. Add details on availability, style, or even provide a review.</p>",fr,"<p>Concentrez-vous sur vos ventes à venir. Ajoutez des détails sur la disponibilité, le style ou même fournissez un avis.</p>"
pt-PT,Say Hello,fr,Dites bonjour
pt-PT,Entra em Contacto,fr,Entrer en contact
pt-PT,<p>Através do formulário ou por e-mail. <strong>Estamos aqui!</strong></p>,fr,<p>Par le formulaire ou par email. <strong>Nous sommes là !</strong></p>
pt-PT,<h3>Better With Us</h3>,fr,<h3>Mieux avec nous</h3>
pt-PT,"<p>Rua Filarmónica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>",fr,"<p>Rua Filarmónica Idanhense, 68</p><p>6060-188 Idanha-a-Nova</p><p>hello@betterwithalmonds.com</p>"
pt-PT,<p></p><h3><strong>Fala connosco!</strong></h3>,fr,<p></p><h3><strong>Parlez-nous !</strong></h3>
pt-PT,"<p>Envia-nos as tuas dúvidas, críticas e elogios. :)</p>",fr,"<p>Envoyez-nous vos questions, critiques et compliments. :)</p>"
pt-PT,Torrada com Sal,fr,Toasts au sel
pt-PT,Natural,fr,Naturel
pt-PT,Torrada,fr,Griller
pt-PT,Mel e Sal Marinho,fr,Miel et sel marin
pt-PT,Fudge Caramelo Inglês,fr,Fudge au caramel anglais
pt-PT,Alecrim e Sal,fr,Romarin et sel
pt-PT,Caril,fr,Curry
pt-PT,Regenerativas e sustentáveis,fr,Régénératif et durable
pt-PT,"<p>Nossa paixão pela <strong>agricultura sustentável</strong> nos levou a focar em <strong>amêndoas premium regenerativas</strong>, que são colhidas e processadas com muito carinho e cuidado em <strong>nossas próprias fazendas.</strong></p>",fr,"<p>Notre passion pour l'<strong>agriculture durable</strong> nous a conduit à nous concentrer sur les <strong>amandes régénératives de qualité supérieure</strong>, qui sont récoltées et transformées avec le plus grand soin dans <strong>nos propres fermes.</strong></p>"
pt-PT,Produzidas em Portugal,fr,Produit au Portugal
pt-PT,"<p>Espalhadas por <strong>1.300 hectares </strong>de terra em <strong>6 propriedades</strong> nos municípios de Fundão e Idanha-a-Nova, em <strong>Portugal</strong>, utilizamos técnicas avançadas de <strong>agricultura de precisão</strong>, juntamente com práticas de <strong>responsabilidade social</strong>, para garantir que todos se beneficiem!</p>",fr,"<p>Répartis sur <strong>1 300 hectares</strong> de terres réparties sur <strong>6 propriétés</strong> dans les municipalités de Fundão et Idanha-a-Nova, au <strong>Portugal</strong>, nous utilisons des techniques avancées d'<strong>agriculture de précision</strong>, ainsi que des pratiques de <strong>responsabilité sociale</strong>, pour garantir que tout le monde en profite !</p>"
pt-PT,O seu snack perfeito,fr,Votre collation parfaite
pt-PT,"<p>Queremos levar a experiência de saborear amêndoas a novos patamares com a nossa marca <strong>BETTER WITH. </strong>Apresentamos uma combinação irresistível de nutrição saudável e satisfação pura, utilizando amêndoas premium do Mediterrâneo e uma variedade incrível de sabores artesanais que são verdadeiramente tentadores.</p>",fr,"<p>Nous voulons amener l'expérience de dégustation des amandes vers de nouveaux sommets avec notre marque <strong>BETTER WITH. </strong>Nous présentons une combinaison irrésistible de nutrition saine et de pure satisfaction, en utilisant des amandes méditerranéennes de première qualité et une incroyable variété de saveurs artisanales vraiment tentantes.</p>"
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,➜ Ingredientes,fr,➜ Ingrédients
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,fr,<p>{ product.metafields.custom.ingredientes | metafield_tag }></p>
pt-PT,★ Informação Nutricional,fr,★ Informations nutritionnelles
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},fr,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,fr,♥ Origine et variété
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Soleta</p>",fr,"<p>Origine : Beira Interior, Portugal<br/>Variété : Soleta</p>"
pt-PT,❗ Alergénios e Informações Importantes,fr,❗ Allergènes et informations importantes
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},fr,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,fr,⛟ Livraison et expédition
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,fr,<p>Expédition sous 2 jours ouvrés. Livraison gratuite pour les achats supérieurs à 25 €.</p>
pt-PT,Combina com,fr,Se combine avec
pt-PT,Também pode gostar,fr,Vous aimerez peut-être aussi
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,Pode gostar também,fr,Vous aimerez peut-être aussi
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,Size,fr,Taille
pt-PT,Sizing guide,fr,Guide des tailles
pt-PT,➜ Ingredientes,fr,➜ Ingrédients
pt-PT,<p>{{ product.metafields.custom.ingredientes | metafield_tag }}</p>,fr,<p>{ product.metafields.custom.ingredientes | metafield_tag }></p>
pt-PT,★ Informação Nutricional,fr,★ Informations nutritionnelles
pt-PT,{{ product.metafields.custom.informacao_nutricional | metafield_tag }},fr,{{ product.metafields.custom.informacao_nutricional | metafield_tag }}
pt-PT,♥ Origem e variedade,fr,♥ Origine et variété
pt-PT,"<p>Origem: Beira Interior, Portugal<br/>Variedade: Amêndoa Mediterrânica</p>",fr,"<p>Origine : Beira Interior, Portugal<br/>Variété : Amande Méditerranéenne</p>"
pt-PT,❗ Alergénios e Informações Importantes,fr,❗ Allergènes et informations importantes
pt-PT,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }},fr,{{ product.metafields.custom.alergenios_e_outras_informacoes | metafield_tag }}
pt-PT,⛟ Entrega e Portes,fr,⛟ Livraison et expédition
pt-PT,<p>Envio em 2 dias úteis. Portes gratuitos em compras acima de 25€.</p>,fr,<p>Expédition sous 2 jours ouvrés. Livraison gratuite pour les achats supérieurs à 25 €.</p>
pt-PT,Combina com,fr,Se combine avec
pt-PT,Também pode gostar,fr,Vous aimerez peut-être aussi
pt-PT,Portugal.,fr,Portugal.
pt-PT,BETTER WITH ALMONDS,fr,MIEUX AVEC LES AMANDES
pt-PT,30,fr,30
pt-PT,"<p>Utilizamos cookies para melhorar a sua experiência no nosso site. Ao continuar navegando, você concorda com o uso de cookies. <a href=""/policies/privacy-policy"" target=""_blank"" title=""Privacy Policy"">Política de privacidade.</a></p>",fr,"<p>Nous utilisons des cookies pour améliorer votre expérience sur notre site Web. En poursuivant votre navigation, vous acceptez l'utilisation de cookies. <a href=""/policies/privacy-policy"" target=""_blank"" title=""Politique de confidentialité"">Politique de confidentialité.</a></p>"
pt-PT,https://facebook.com/betterwithalmonds,fr,https://facebook.com/betterwithalmonds
pt-PT,https://instagram.com/betterwithalmonds,fr,https://instagram.com/betterwithalmonds
pt-PT,https://youtube.com/betterwithalmonds,fr,https://youtube.com/betterwithalmonds
pt-PT,All rights reserved.,fr,Tous droits réservés.
pt-PT,Welcome to our store,fr,Bienvenue dans notre magasin
pt-PT,View all,fr,Voir tout
pt-PT,Load more,fr,Charger plus
pt-PT,Verified buyer,fr,Acheteur vérifié
pt-PT,Show more,fr,Afficher plus
pt-PT,Search,fr,Recherche
pt-PT,Recent searches,fr,Recherches récentes
pt-PT,Popular searches,fr,Recherches populaires
pt-PT,Popular items,fr,Articles populaires
pt-PT,Suggestions,fr,Suggestions
pt-PT,Products,fr,Produits
pt-PT,Pages,fr,Pages
pt-PT,Search for “{{ terms }}”,fr,Recherchez « {{ terms }} »
pt-PT,Your cart is empty,fr,Votre panier est vide
pt-PT,Continue shopping,fr,Continuez vos achats
pt-PT,Cart,fr,Carte
pt-PT,Estimated total,fr,Total estimé
pt-PT,Check out,fr,Vérifier
pt-PT,View cart,fr,Afficher le graphique
pt-PT,View product,fr,Voir le produit
pt-PT,On,fr,Sur
pt-PT,By,fr,Par
pt-PT,View more,fr,Voir plus
pt-PT,Clear all,fr,Tout effacer
pt-PT,To,fr,À
pt-PT,Sort by:,fr,Trier par:
pt-PT,{{ product_count }} product found,fr,{{ product_count }} produit trouvé
pt-PT,{{ product_count }} products found,fr,{{ product_count }} produits trouvés
pt-PT,{{ product_count }} product,fr,{{ product_count }} produit
pt-PT,{{ product_count }} products,fr,{{ product_count }} produits
pt-PT,Load more,fr,Charger plus
pt-PT,Search results,fr,Résultats de la recherche
pt-PT,Search,fr,Recherche
pt-PT,"Found {{ count }} result for ""{{ terms }}""",fr,"{{ count }} résultat trouvé pour ""{{ terms }}"""
pt-PT,"Found {{ count }} results for ""{{ terms }}""",fr,"{{ count }} résultats trouvés pour ""{{ terms }}"""
pt-PT,Sort by:,fr,Trier par:
pt-PT,No results could be found. Please try again with a different query.,fr,Aucun résultat n'a pu être trouvé. Veuillez réessayer avec une requête différente.
pt-PT,Blog,fr,Blogue
pt-PT,Page,fr,Page
pt-PT,Next,fr,Suivant
pt-PT,Previous,fr,Précédent
pt-PT,{{ count }} comment,fr,{{ count }} commentaire
pt-PT,{{ count }} comments,fr,{{ count }} commentaires
pt-PT,Leave a comment,fr,Laisser un commentaire
pt-PT,Your email address will not be published,fr,Votre adresse email ne sera pas publiée
pt-PT,"Please note, comments need to be approved before they are published.",fr,Veuillez noter que les commentaires doivent être approuvés avant d'être publiés.
pt-PT,Name,fr,Nom
pt-PT,Email,fr,E-mail
pt-PT,Message,fr,Message
pt-PT,Post comment,fr,Publier un commentaire
pt-PT,Error: An issue has occurred!,fr,Erreur : Un problème est survenu !
pt-PT,Your comment was posted successfully! Thank you!,fr,Votre commentaire a été posté avec succès ! Merci!
pt-PT,"Your comment was posted successfully. We will publish it in a little while, as our blog is moderated.",fr,"Votre commentaire a été publié avec succès. Nous le publierons dans peu de temps, car notre blog est modéré."
pt-PT,Subscribe,fr,S'abonner
pt-PT,Copy,fr,Copie
pt-PT,Copy Discount,fr,Remise de copie
pt-PT,Copied Discount,fr,Remise copiée
pt-PT,Send message,fr,Envoyer un message
pt-PT,Name,fr,Nom
pt-PT,Message,fr,Message
pt-PT,Enter your email,fr,Entrez votre email
pt-PT,Your email,fr,Votre email
pt-PT,{{ field }} is required,fr,{{ field }} est obligatoire
pt-PT,{{ field }} is invalid,fr,{{ field }} n'est pas valide
pt-PT,"An error occurred, please check the information and resubmit.",fr,"Une erreur s'est produite, veuillez vérifier les informations et soumettre à nouveau."
pt-PT,Thanks for contacting us. We'll get back to you as soon as possible.,fr,Merci de nous avoir contactés. Nous vous répondrons dans les plus brefs délais.
pt-PT,Thanks for subscribing,fr,Merci de vous être abonné
pt-PT,Email,fr,E-mail
pt-PT,Password,fr,Mot de passe
pt-PT,Login,fr,Se connecter
pt-PT,Forgot your password?,fr,Vous avez oublié votre mot de passe ?
pt-PT,Sign in,fr,Se connecter
pt-PT,Don't have account?,fr,Vous n'avez pas de compte ?
pt-PT,Sign up,fr,S'inscrire
pt-PT,Reset your password,fr,Réinitialisez votre mot de passe
pt-PT,We will send you an email to reset your password,fr,Nous vous enverrons un email pour réinitialiser votre mot de passe
pt-PT,Submit,fr,Soumettre
pt-PT,We've sent you an email with a link to update your password.,fr,Nous vous avons envoyé un e-mail avec un lien pour mettre à jour votre mot de passe.
pt-PT,No account found with that email.,fr,Aucun compte trouvé avec cet email.
pt-PT,First name,fr,Prénom
pt-PT,Last name,fr,Nom de famille
pt-PT,Create account,fr,Créer un compte
pt-PT,Already has an account?,fr,Vous avez déjà un compte ?
pt-PT,Add to cart,fr,Ajouter au panier
pt-PT,Buy it now,fr,Achetez-le maintenant
pt-PT,Quantity,fr,Quantité
pt-PT,Product type,fr,Type de produit
pt-PT,Vendor,fr,Fournisseur
pt-PT,Collections,fr,Collections
pt-PT,Tags,fr,Balises
pt-PT,I want to send this as a gift,fr,Je veux l'envoyer en cadeau
pt-PT,200 characters max,fr,200 caractères maximum
pt-PT,Send on(optional),fr,Envoyer (facultatif)
pt-PT,in cart,fr,dans le panier
pt-PT,{{ cart_qty }} in cart,fr,{{ cart_qty }} dans le panier
pt-PT,All,fr,Tous
pt-PT,item is already added to cart!,fr,l'article est déjà ajouté au panier !
pt-PT,items are already added to cart!,fr,les articles sont déjà ajoutés au panier !
pt-PT,item is in cart!,fr,l'article est dans le panier !
pt-PT,items are in cart!,fr,les articles sont dans le panier !
pt-PT,You can't add more,fr,Vous ne pouvez pas en ajouter davantage
pt-PT,to the cart,fr,à la carte
pt-PT,Cart added,fr,Panier ajouté
pt-PT,Add cart failed,fr,L'ajout de la carte a échoué
pt-PT,Sold out,fr,Épuisé
pt-PT,Sale {{ sale_percent }},fr,Vente {{ sale_percent }}
pt-PT,Sale,fr,Vente
pt-PT,No products,fr,Aucun produit
pt-PT,From {{ price }},fr,À partir de {{ price }}
pt-PT,Unit price,fr,Prix ​​unitaire
pt-PT,per,fr,par
pt-PT,Select options,fr,Sélectionnez les options
pt-PT,Total price,fr,Prix ​​total
pt-PT,Add (<span class='item-bunble-selected'></span>) items to cart,fr,Ajouter (<span class='item-bunble-selected'></span>) articles au panier
pt-PT,Add all items to cart,fr,Ajouter tous les articles au panier
pt-PT,This item,fr,Cet article
pt-PT,In stock,fr,En stock
pt-PT,Low stock,fr,Stock faible
pt-PT,left,fr,gauche
pt-PT,Low stock {{ quantity }} left,fr,Stock faible restant {{ quantity }}
pt-PT,Out of stock,fr,En rupture de stock
pt-PT,Product link,fr,Lien produit
pt-PT,Name,fr,Nom
pt-PT,Email,fr,E-mail
pt-PT,Phone number,fr,Numéro de téléphone
pt-PT,Question,fr,Question
pt-PT,Submit question successfully,fr,Soumettre la question avec succès
pt-PT,Submit question failed,fr,Échec de la soumission de la question
pt-PT,Submit,fr,Soumettre
pt-PT,"Taxes, discounts and <a href=""{{ link }}"">shipping</a> calculated at checkout",fr,"Taxes, réductions et <a href=""{{ link }}"">expédition</a> calculés au moment du paiement"
pt-PT,Tax included and shipping and discounts calculated at checkout,fr,Taxes incluses et frais d'expédition et réductions calculés à la caisse
pt-PT,"Tax included. <a href=""{{ link }}"">shipping</a> and discounts calculated at checkout.",fr,"Taxe incluse. <a href=""{{ link }}"">frais de port</a> et remises calculés au moment du paiement."
pt-PT,"Taxes, discounts and shipping calculated at checkout",fr,"Taxes, réductions et frais d'expédition calculés à la caisse"
pt-PT,Save,fr,Sauvegarder
pt-PT,Cancel,fr,Annuler
pt-PT,Note field is required,fr,Le champ de note est obligatoire
pt-PT,"An error occurred, please check the information and resubmit",fr,"Une erreur s'est produite, veuillez vérifier les informations et soumettre à nouveau"
pt-PT,Product,fr,Produit
pt-PT,Quantity,fr,Quantité
pt-PT,Total,fr,Total
pt-PT,Your cart is empty,fr,Votre panier est vide
pt-PT,Your cart is currently empty. Discover exciting products on our Shop page,fr,Votre panier est actuellement vide. Découvrez des produits passionnants sur notre page Boutique
pt-PT,Back to shopping,fr,Retour aux achats
pt-PT,Your cart is empty,fr,Votre panier est vide
pt-PT,Your cart,fr,Votre carte
pt-PT,Continue shopping,fr,Continuez vos achats
pt-PT,Your cart is currently empty. Discover exciting products on our Shop page,fr,Votre panier est actuellement vide. Découvrez des produits passionnants sur notre page Boutique
pt-PT,Have an account?,fr,Vous avez un compte ?
pt-PT,"<a href=""{{ link }}"" class=""link underlined-link"">Log in</a> to check out faster.",fr,"<a href=""{{ link }}"" class=""link underlined-link"">Connectez-vous</a> pour payer plus rapidement."
pt-PT,Decrease quantity for,fr,Diminuer la quantité pour
pt-PT,Increase quantity for,fr,Augmenter la quantité pour
pt-PT,Quantity for,fr,Quantité pour
pt-PT,Regular price,fr,Prix ​​régulier
pt-PT,Sale price,fr,Prix ​​de vente
pt-PT,Sale price,fr,Prix ​​de vente
pt-PT,Add order note,fr,Ajouter un bon de commande
pt-PT,Estimated total,fr,Total estimé
pt-PT,Estimate shipping,fr,Estimation de l'expédition
pt-PT,"Taxes, discounts and shipping calculated at checkout",fr,"Taxes, réductions et frais d'expédition calculés à la caisse"
pt-PT,Remove {{ title }},fr,Supprimer {{ title }}
pt-PT,Estimate Shipping,fr,Estimation de l'expédition
pt-PT,Country,fr,Pays
pt-PT,Choose Country,fr,Choisir un pays
pt-PT,Province,fr,Province
pt-PT,Choose Province,fr,Choisir une province
pt-PT,Enter a ZIP code,fr,Entrez le code postal
pt-PT,Estimate,fr,Estimation
pt-PT,We found several shipping rates available for your address:,fr,Nous avons trouvé plusieurs tarifs d'expédition disponibles pour votre adresse :
pt-PT,There are several shipping rates for your address:,fr,Il existe plusieurs tarifs d'expédition pour votre adresse :
pt-PT,There are no shipping rates for your address.,fr,Il n'y a pas de tarifs d'expédition pour votre adresse.
pt-PT,There are some errors:,fr,Il y a quelques erreurs :
pt-PT,FREE,fr,GRATUIT
pt-PT,Dashboard,fr,Tableau de bord
pt-PT,Address,fr,Adresse
pt-PT,Wishlist,fr,Liste de souhaits
pt-PT,Compare,fr,Comparer
pt-PT,Log out,fr,Se déconnecter
pt-PT,Order history,fr,Historique des commandes
pt-PT,Order,fr,Commande
pt-PT,Date,fr,Date
pt-PT,Payment status,fr,Statut de paiement
pt-PT,Fulfillment status,fr,Statut d'exécution
pt-PT,Total,fr,Total
pt-PT,Account details,fr,Détails du compte
pt-PT,default address,fr,adresse par défaut
pt-PT,Cancel,fr,Annuler
pt-PT,Sign up,fr,S'inscrire
pt-PT,Email,fr,E-mail
pt-PT,Forgot your password?,fr,Vous avez oublié votre mot de passe ?
pt-PT,Continue,fr,Continuer
pt-PT,Continue as a guest,fr,Continuer en tant qu'invité
pt-PT,Password,fr,Mot de passe
pt-PT,Login,fr,Se connecter
pt-PT,Sign in,fr,Se connecter
pt-PT,Submit,fr,Soumettre
pt-PT,Order {{ name }},fr,Commande {{ name }}
pt-PT,Placed on {{ date }},fr,Placé le {{ date }}
pt-PT,Order Cancelled on {{ date }},fr,Commande annulée le {{ date }}
pt-PT,Reason: {{ reason }},fr,Raison : {{ reason }}
pt-PT,Billing Address,fr,adresse de facturation
pt-PT,Payment Status,fr,Statut du paiement
pt-PT,Shipping Address,fr,adresse de livraison
pt-PT,Fulfillment Status,fr,Statut d'exécution
pt-PT,Discount,fr,Rabais
pt-PT,Shipping,fr,Expédition
pt-PT,Tax,fr,Impôt
pt-PT,Product,fr,Produit
pt-PT,SKU,fr,UGS
pt-PT,Price,fr,Prix
pt-PT,Quantity,fr,Quantité
pt-PT,Total,fr,Total
pt-PT,Refunded,fr,Remboursé
pt-PT,Fulfilled {{ date }},fr,Réalisé le {{ date }}
pt-PT,Track shipment,fr,Suivre l'expédition
pt-PT,Tracking link,fr,Lien de suivi
pt-PT,Carrier,fr,Transporteur
pt-PT,Tracking number,fr,Numéro de suivi
pt-PT,Subtotal,fr,Total
pt-PT,Duties,fr,Devoirs
pt-PT,Your address,fr,Votre adresse
pt-PT,Your addresses,fr,Vos adresses
pt-PT,default adderss,fr,additionneurs par défaut
pt-PT,Add a new address,fr,Ajouter une nouvelle adresse
pt-PT,Edit address,fr,Modifier l'adresse
pt-PT,First name,fr,Prénom
pt-PT,Last name,fr,Nom de famille
pt-PT,Company,fr,Entreprise
pt-PT,Address 1,fr,Adresse 1
pt-PT,Address 2,fr,Adresse 2
pt-PT,City,fr,Ville
pt-PT,Country/region,fr,Pays/région
pt-PT,Province,fr,Province
pt-PT,Postal/ZIP code,fr,Code postal/ZIP
pt-PT,Phone,fr,Téléphone
pt-PT,Set as default address,fr,Définir comme adresse par défaut
pt-PT,Add address,fr,Ajouter une adresse
pt-PT,Update address,fr,Mettre à jour l'adresse
pt-PT,Cancel,fr,Annuler
pt-PT,Edit,fr,Modifier
pt-PT,Delete,fr,Supprimer
pt-PT,Are you sure you wish to delete this address?,fr,Êtes-vous sûr de vouloir supprimer cette adresse ?
pt-PT,Error,fr,Erreur
pt-PT,Wrong password!,fr,Mauvais mot de passe !
pt-PT,Enter using password,fr,Entrez en utilisant le mot de passe
pt-PT,Close,fr,Fermer
pt-PT,Enter store using password:,fr,Entrez dans le magasin en utilisant le mot de passe :
pt-PT,Your password,fr,Votre mot de passe
pt-PT,Enter,fr,Entrer
pt-PT,"<span>Are you the store owner?</span> <a href=""/admin"" class=""link underlined-link"">Log in here</a>",fr,"<span>Êtes-vous le propriétaire du magasin ?</span> <a href=""/admin"" class=""link underlined-link"">Connectez-vous ici</a>"
pt-PT,Notify me,fr,Prévenez-moi
pt-PT,Add wishlist,fr,Ajouter une liste de souhaits
pt-PT,Remove from wishlist,fr,Supprimer de la liste de souhaits
pt-PT,Visit wishlist page,fr,Visitez la page de liste de souhaits
pt-PT,Add compare,fr,Ajouter comparer
pt-PT,Remove from compare,fr,Supprimer de la comparaison
pt-PT,Visit compare page,fr,Visitez la page de comparaison
pt-PT,Page not found,fr,Page introuvable
pt-PT,Captcha,fr,Captcha
pt-PT,Cart,fr,Carte
pt-PT,List collections,fr,Liste des collections
pt-PT,Account,fr,Compte
pt-PT,Active accout,fr,Compte actif
pt-PT,Address,fr,Adresse
pt-PT,Login,fr,Se connecter
pt-PT,Order,fr,Commande
pt-PT,Register,fr,Registre
pt-PT,Reset password,fr,Réinitialiser le mot de passe
pt-PT,Gift card,fr,Carte cadeau
pt-PT,Metaobject,fr,Métaobjet
pt-PT,Password,fr,Mot de passe
pt-PT,Policy,fr,Politique
pt-PT,Search,fr,Recherche
pt-PT,Wishlist is empty,fr,La liste de souhaits est vide
pt-PT,No items in your wishlist yet. Discover exciting products on our Shop page,fr,Aucun article dans votre liste de souhaits pour le moment. Découvrez des produits passionnants sur notre page Boutique
pt-PT,Compare is empty,fr,Le comparateur est vide
pt-PT,Quick add,fr,Ajout rapide
pt-PT,No items in your compare yet. Discover exciting products on our Shop page,fr,Aucun article dans votre comparaison pour l'instant. Découvrez des produits passionnants sur notre page Boutique
pt-PT,View all,fr,Voir tout
pt-PT,Load more,fr,Charger plus
pt-PT,READ MORE,fr,EN SAVOIR PLUS
pt-PT,Copy link,fr,Copier le lien
pt-PT,Copied,fr,Copié
pt-PT,Facebook,fr,Facebook
pt-PT,Twitter,fr,Gazouillement
pt-PT,Pinterest,fr,Pinterest
pt-PT,Tumblr,fr,Tumblr
pt-PT,{{ field }} is required,fr,{{ field }} est obligatoire
pt-PT,{{ field }} is invalid,fr,{{ field }} n'est pas valide
pt-PT,is required,fr,est requis
pt-PT,is invalid,fr,n'est pas valide
pt-PT,"An error occurred, please check the information and resubmit.",fr,"Une erreur s'est produite, veuillez vérifier les informations et soumettre à nouveau."
pt-PT,Thanks for contacting us. We'll get back to you as soon as possible.,fr,Merci de nous avoir contactés. Nous vous répondrons dans les plus brefs délais.
pt-PT,Subscribe failed,fr,Échec de l'abonnement
pt-PT,Subscribe successes,fr,Abonnez-vous aux succès
pt-PT,Your name,fr,Votre nom
pt-PT,Your email,fr,Votre email
pt-PT,Your phone,fr,Votre téléphone
pt-PT,Your message,fr,Votre message
pt-PT,Example product title,fr,Exemple de titre de produit
pt-PT,Add to cart,fr,Ajouter au panier
pt-PT,Cart added!,fr,Panier ajouté !
pt-PT,Add cart failed,fr,L'ajout de la carte a échoué
pt-PT,Sold out,fr,Épuisé
pt-PT,Save {{ price }},fr,Économisez {{ price }}
pt-PT,No products,fr,Aucun produit
pt-PT,From {{ price }},fr,À partir de {{ price }}
pt-PT,Unit price,fr,Prix ​​unitaire
pt-PT,per,fr,par
pt-PT,Unavailable,fr,Indisponible
pt-PT,{{ option_value }} - Unavailable,fr,{{ option_value }} – Indisponible
pt-PT,Zero,fr,Zéro
pt-PT,{{ count }} review,fr,{{ count }} avis
pt-PT,{{ count }} reviews,fr,{{ count }} avis
pt-PT,Quantity,fr,Quantité
pt-PT,Quantity Input,fr,Entrée de quantité
pt-PT,SKU,fr,UGS
pt-PT,In stock,fr,En stock
pt-PT,{{ quantity }} in stock,fr,{{ quantity }} en stock
pt-PT,Low stock,fr,Stock faible
pt-PT,Low stock: {{ quantity }} left,fr,Stock faible : il reste {{ quantity }}
pt-PT,Out of stock,fr,En rupture de stock
pt-PT,In stock,fr,En stock
pt-PT,Please adjust the following:,fr,Veuillez ajuster les éléments suivants :
pt-PT,I want to send this as a gift,fr,Je veux l'envoyer en cadeau
pt-PT,Gift card recipient form expanded,fr,Formulaire de destinataire de carte-cadeau élargi
pt-PT,Gift card recipient form collapsed,fr,Le formulaire du destinataire de la carte-cadeau s'est replié
pt-PT,Recipient email,fr,destinataire de l'e-mail
pt-PT,Recipient email (optional),fr,E-mail du destinataire (facultatif)
pt-PT,Email,fr,E-mail
pt-PT,Recipient name (optional),fr,Nom du destinataire (facultatif)
pt-PT,Name,fr,Nom
pt-PT,Message (optional),fr,Message (facultatif)
pt-PT,Message,fr,Message
pt-PT,{{ max_chars }} characters max,fr,{{ max_chars }} caractères maximum
pt-PT,YYYY-MM-DD,fr,AAAA-MM-JJ
pt-PT,Send on (optional),fr,Envoyer (facultatif)
